datetime,GID_1,poblacion_departamento
2023-10-01,SLV_8,191034.68505859372
2024-01-01,SLV_8,191251.6531982422
2024-04-01,SLV_8,191466.28063964844
2024-07-01,SLV_8,191680.9080810547
2024-10-01,SLV_8,191895.5355224609
2025-01-01,SLV_8,192110.1629638672
2025-04-01,SLV_8,192308.0340576172
2025-07-01,SLV_8,192505.9051513672
2025-10-01,SLV_8,192703.7762451172
2026-01-01,SLV_8,192901.6473388672
2026-04-01,SLV_8,193092.7218017578
2026-07-01,SLV_8,193283.79626464844
2026-10-01,SLV_8,193474.87072753903
2027-01-01,SLV_8,193665.9451904297
2027-04-01,SLV_8,193855.36798095703
2027-07-01,SLV_8,194044.7907714844
2027-10-01,SLV_8,194234.2135620117
2028-01-01,SLV_8,194423.63635253903
2028-04-01,SLV_8,194604.1232910156
2028-07-01,SLV_8,194784.6102294922
2028-10-01,SLV_8,194965.09716796875
2029-01-01,SLV_8,195145.5841064453
2029-04-01,SLV_8,195319.64434814453
2029-07-01,SLV_8,195493.70458984372
2029-10-01,SLV_8,195667.76483154297
2030-01-01,SLV_8,195841.8250732422
2030-04-01,SLV_8,247734.11880493164
2030-07-01,SLV_8,299626.4125366211
2030-10-01,SLV_8,351518.7062683106
1992-01-01,SLV_9,403411.00000000006
1992-04-01,SLV_9,403897.756002675
1992-07-01,SLV_9,404384.51200534985
1992-10-01,SLV_9,404871.2680080248
1993-01-01,SLV_9,405358.0240106997
1993-04-01,SLV_9,405844.7800133746
1993-07-01,SLV_9,406331.5360160496
1993-10-01,SLV_9,406818.29201872455
1994-01-01,SLV_9,407305.0480213995
1994-04-01,SLV_9,407791.8040240744
1994-07-01,SLV_9,408278.5600267493
1994-10-01,SLV_9,408765.31602942426
1995-01-01,SLV_9,409252.0720320992
1995-04-01,SLV_9,409738.8280347741
1995-07-01,SLV_9,410225.584037449
1995-10-01,SLV_9,410712.340040124
1996-01-01,SLV_9,411199.0960427989
1996-04-01,SLV_9,411685.8520454738
1996-07-01,SLV_9,412172.6080481488
1996-10-01,SLV_9,412659.3640508237
1997-01-01,SLV_9,413146.12005349866
1997-04-01,SLV_9,413632.8760561736
1997-07-01,SLV_9,414119.6320588485
1997-10-01,SLV_9,414606.3880615234
1998-01-01,SLV_9,415093.1440641984
1998-04-01,SLV_9,415579.9000668733
1998-07-01,SLV_9,416066.6560695482
1998-10-01,SLV_9,416553.4120722232
1999-01-01,SLV_9,417040.1680748981
1999-04-01,SLV_9,417526.92407757306
1999-07-01,SLV_9,418013.680080248
1999-10-01,SLV_9,418500.4360829229
2000-01-01,SLV_9,418987.1920855978
2000-04-01,SLV_9,419473.9480882728
2000-07-01,SLV_9,419960.70409094775
2000-10-01,SLV_9,420447.4600936227
2001-01-01,SLV_9,420934.2160962976
2001-04-01,SLV_9,421420.9720989725
2001-07-01,SLV_9,421907.72810164746
2001-10-01,SLV_9,422394.4841043223
2002-01-01,SLV_9,422881.24010699725
2002-04-01,SLV_9,423367.9961096722
2002-07-01,SLV_9,423854.7521123472
2002-10-01,SLV_9,424341.5081150221
2003-01-01,SLV_9,424828.264117697
2003-04-01,SLV_9,425315.020120372
2003-07-01,SLV_9,425801.7761230469
2003-10-01,SLV_9,426288.5321257218
2004-01-01,SLV_9,426775.2881283967
2004-04-01,SLV_9,427262.04413107166
2004-07-01,SLV_9,427748.8001337466
2004-10-01,SLV_9,428235.5561364216
2005-01-01,SLV_9,428722.3121390965
2005-04-01,SLV_9,429209.0681417714
2005-07-01,SLV_9,429695.8241444464
2005-10-01,SLV_9,430182.5801471213
2006-01-01,SLV_9,430669.3361497962
2006-04-01,SLV_9,431156.09215247113
2006-07-01,SLV_9,431642.84815514606
2006-10-01,SLV_9,432129.604157821
2007-01-01,SLV_9,432616.3601604959
2007-04-01,SLV_9,433103.1161631709
2007-07-01,SLV_9,433589.87216584577
2007-10-01,SLV_9,434076.6281685207
2008-01-01,SLV_9,434563.3841711956
2008-04-01,SLV_9,435050.14017387055
2008-07-01,SLV_9,435536.89617654553
2008-10-01,SLV_9,436023.65217922046
2009-01-01,SLV_9,436510.4081818954
2009-04-01,SLV_9,436997.1641845703
2009-07-01,SLV_9,437483.9201872453
2009-10-01,SLV_9,437970.67618992017
2010-01-01,SLV_9,438457.4321925951
2010-04-01,SLV_9,438944.18819527
2010-07-01,SLV_9,439430.94419794495
2010-10-01,SLV_9,439917.7002006199
2011-01-01,SLV_9,440404.4562032948
2011-04-01,SLV_9,440891.2122059697
2011-07-01,SLV_9,441377.9682086447
2011-10-01,SLV_9,441864.7242113197
2012-01-01,SLV_9,442351.48021399457
2012-04-01,SLV_9,442838.2362166695
2012-07-01,SLV_9,443324.9922193444
2012-10-01,SLV_9,443811.74822201935
2013-01-01,SLV_9,444298.5042246943
2013-04-01,SLV_9,444785.2602273692
2013-07-01,SLV_9,445272.0162300442
2013-10-01,SLV_9,445758.7722327191
2014-01-01,SLV_9,446245.5282353941
2014-04-01,SLV_9,446732.28423806897
2014-07-01,SLV_9,447219.0402407439
2014-10-01,SLV_9,447705.7962434188
2015-01-01,SLV_9,448192.55224609375
2015-04-01,SLV_9,448517.6876220703
2015-07-01,SLV_9,448842.8229980469
2015-10-01,SLV_9,449167.9583740234
2016-01-01,SLV_9,449493.09375
2016-04-01,SLV_9,449786.83557128906
2016-07-01,SLV_9,450080.5773925781
2016-10-01,SLV_9,450374.3192138672
2017-01-01,SLV_9,450668.06103515625
2017-04-01,SLV_9,450833.94177246094
2017-07-01,SLV_9,450999.8225097656
2017-10-01,SLV_9,451165.7032470703
2018-01-01,SLV_9,451331.583984375
2018-04-01,SLV_9,451390.8524169922
2018-07-01,SLV_9,451450.1208496094
2018-10-01,SLV_9,451509.38928222656
2019-01-01,SLV_9,451568.65771484375
2019-04-01,SLV_9,451597.88903808594
2019-07-01,SLV_9,451627.1203613281
2019-10-01,SLV_9,451656.3516845703
2020-01-01,SLV_9,451685.5830078125
2020-04-01,SLV_9,452102.3671875
2020-07-01,SLV_9,452519.1513671875
2020-10-01,SLV_9,452935.935546875
2021-01-01,SLV_9,453352.7197265625
2021-04-01,SLV_9,453699.7935180664
2021-07-01,SLV_9,454046.8673095703
2021-10-01,SLV_9,454393.9411010742
2022-01-01,SLV_9,454741.0148925781
2022-04-01,SLV_9,455282.2565307617
2022-07-01,SLV_9,455823.4981689453
2022-10-01,SLV_9,456364.7398071289
2023-01-01,SLV_9,456905.9814453125
2023-04-01,SLV_9,457426.0608520508
2023-07-01,SLV_9,457946.14025878906
2023-10-01,SLV_9,458466.21966552734
2024-01-01,SLV_9,458986.2990722656
2024-04-01,SLV_9,459500.8482666016
2024-07-01,SLV_9,460015.3974609375
2024-10-01,SLV_9,460529.94665527344
2025-01-01,SLV_9,461044.4958496094
2025-04-01,SLV_9,461518.8666992188
2025-07-01,SLV_9,461993.2375488281
2025-10-01,SLV_9,462467.6083984375
2026-01-01,SLV_9,462941.9792480469
2026-04-01,SLV_9,463399.8333740234
2026-07-01,SLV_9,463857.6875
2026-10-01,SLV_9,464315.54162597656
2027-01-01,SLV_9,464773.3957519531
2027-04-01,SLV_9,465227.24755859375
2027-07-01,SLV_9,465681.0993652344
2027-10-01,SLV_9,466134.951171875
2028-01-01,SLV_9,466588.8029785156
2028-04-01,SLV_9,467021.3001098633
2028-07-01,SLV_9,467453.7972412109
2028-10-01,SLV_9,467886.2943725586
2029-01-01,SLV_9,468318.7915039063
2029-04-01,SLV_9,468735.9740600586
2029-07-01,SLV_9,469153.1566162109
2029-10-01,SLV_9,469570.3391723633
2030-01-01,SLV_9,469987.5217285156
2030-04-01,SLV_9,469987.5217285156
2030-07-01,SLV_9,469987.5217285156
2030-10-01,SLV_9,469987.5217285156
